timestamp,time,temperature,target_temp,kp,ki,kd,control_period,max_duty,pid_output,error,integral_error,derivative_error,heat_input,heat_loss
1759193067571,2025-09-30 08:44:27.571,37.78,30.0,1.0,0.08,0.05,100,100,-14.11,-6.12,-100.0,0.21,0.0,0.282
1759193072571,2025-09-30 08:44:32.571,35.31,30.0,1.0,0.08,0.05,100,100,-15.8,-7.78,-100.0,-0.33,0.0,0.316
1759193077571,2025-09-30 08:44:37.571,34.8,30.0,1.0,0.08,0.05,100,100,-13.29,-5.31,-100.0,0.49,0.0,0.266
1759193082571,2025-09-30 08:44:42.571,35.38,30.0,1.0,0.08,0.05,100,100,-12.8,-4.8,-100.0,0.1,0.0,0.256
1759193087571,2025-09-30 08:44:47.571,35.18,30.0,1.0,0.08,0.05,100,100,-13.39,-5.38,-100.0,-0.12,0.0,0.268
1759193092571,2025-09-30 08:44:52.571,34.68,30.0,1.0,0.08,0.05,100,100,-13.18,-5.18,-100.0,0.04,0.0,0.264
1759193097571,2025-09-30 08:44:57.571,33.66,30.0,1.0,0.08,0.05,100,100,-12.67,-4.68,-100.0,0.1,0.0,0.254
1759193102571,2025-09-30 08:45:02.571,34.69,30.0,1.0,0.08,0.05,100,100,-11.65,-3.66,-100.0,0.2,0.0,0.233
1759193107571,2025-09-30 08:45:07.571,32.76,30.0,1.0,0.08,0.05,100,100,-12.7,-4.69,-100.0,-0.2,0.0,0.254
1759193112571,2025-09-30 08:45:12.571,33.77,30.0,1.0,0.08,0.05,100,100,-10.74,-2.76,-100.0,0.39,0.0,0.215
1759193117571,2025-09-30 08:45:17.571,34.83,30.0,1.0,0.08,0.05,100,100,-11.78,-3.77,-100.0,-0.2,0.0,0.235
1759193122571,2025-09-30 08:45:22.571,32.98,30.0,1.0,0.08,0.05,100,100,-12.84,-4.83,-100.0,-0.21,0.0,0.257
1759193127571,2025-09-30 08:45:27.571,32.77,30.0,1.0,0.08,0.05,100,100,-10.96,-2.98,-100.0,0.37,0.0,0.22
1759193132571,2025-09-30 08:45:32.571,31.1,30.0,1.0,0.08,0.05,100,100,-10.77,-2.77,-100.0,0.04,0.0,0.215
1759193137571,2025-09-30 08:45:37.571,27.09,30.0,1.0,0.08,0.05,100,100,-9.08,-1.1,-100.0,0.34,0.0,0.182
1759193142571,2025-09-30 08:45:42.571,26.29,30.0,1.0,0.08,0.05,100,100,-3.89,2.91,-85.45,0.8,0.0,0.102
1759193147571,2025-09-30 08:45:47.571,25.13,30.0,1.0,0.08,0.05,100,100,-1.63,3.71,-66.89,0.16,0.0,0.086
1759193152571,2025-09-30 08:45:52.571,24.74,30.0,1.0,0.08,0.05,100,100,1.48,4.87,-42.52,0.23,0.022,0.063
1759193157571,2025-09-30 08:45:57.571,24.38,30.0,1.0,0.08,0.05,100,100,3.97,5.26,-16.22,0.08,0.059,0.055
1759193162571,2025-09-30 08:46:02.571,24.09,30.0,1.0,0.08,0.05,100,100,6.58,5.62,11.88,0.07,0.099,0.048
1759193167571,2025-09-30 08:46:07.571,22.81,30.0,1.0,0.08,0.05,100,100,9.23,5.91,41.45,0.06,0.138,0.042
1759193172571,2025-09-30 08:46:12.571,20.28,30.0,1.0,0.08,0.05,100,100,13.39,7.19,77.37,0.25,0.201,0.016
1759193177571,2025-09-30 08:46:17.571,21.53,30.0,1.0,0.08,0.05,100,100,17.75,9.72,100.0,0.51,0.266,-0.034
1759193182571,2025-09-30 08:46:22.571,19.7,30.0,1.0,0.08,0.05,100,100,16.45,8.47,100.0,-0.25,0.247,-0.009
1759193187571,2025-09-30 08:46:27.571,18.27,30.0,1.0,0.08,0.05,100,100,18.31,10.3,100.0,0.37,0.275,-0.046
1759193192571,2025-09-30 08:46:32.571,20.4,30.0,1.0,0.08,0.05,100,100,19.75,11.73,100.0,0.29,0.296,-0.075
1759193197571,2025-09-30 08:46:37.571,21.98,30.0,1.0,0.08,0.05,100,100,17.58,9.6,100.0,-0.43,0.264,-0.032
1759193202571,2025-09-30 08:46:42.571,22.03,30.0,1.0,0.08,0.05,100,100,16.0,8.02,100.0,-0.32,0.24,-0.0
1759193207571,2025-09-30 08:46:47.571,22.39,30.0,1.0,0.08,0.05,100,100,15.97,7.97,100.0,-0.01,0.24,0.001
1759193212571,2025-09-30 08:46:52.571,20.62,30.0,1.0,0.08,0.05,100,100,15.6,7.61,100.0,-0.07,0.234,0.008
1759193217571,2025-09-30 08:46:57.571,18.47,30.0,1.0,0.08,0.05,100,100,17.4,9.38,100.0,0.35,0.261,-0.028
1759193222571,2025-09-30 08:47:02.571,18.92,30.0,1.0,0.08,0.05,100,100,19.56,11.53,100.0,0.43,0.293,-0.071
1759193227571,2025-09-30 08:47:07.571,18.58,30.0,1.0,0.08,0.05,100,100,19.07,11.08,100.0,-0.09,0.286,-0.062
1759193232571,2025-09-30 08:47:12.571,19.62,30.0,1.0,0.08,0.05,100,100,19.42,11.42,100.0,0.07,0.291,-0.068
1759193237571,2025-09-30 08:47:17.571,20.88,30.0,1.0,0.08,0.05,100,100,18.37,10.38,100.0,-0.21,0.276,-0.048
1759193242571,2025-09-30 08:47:22.571,24.43,30.0,1.0,0.08,0.05,100,100,17.1,9.12,100.0,-0.25,0.257,-0.022
1759193247571,2025-09-30 08:47:27.571,24.39,30.0,1.0,0.08,0.05,100,100,13.53,5.57,100.0,-0.71,0.203,0.049
1759193252571,2025-09-30 08:47:32.571,23.89,30.0,1.0,0.08,0.05,100,100,13.61,5.61,100.0,0.01,0.204,0.048
1759193257571,2025-09-30 08:47:37.571,19.87,30.0,1.0,0.08,0.05,100,100,14.11,6.11,100.0,0.1,0.212,0.038
1759193262571,2025-09-30 08:47:42.571,19.35,30.0,1.0,0.08,0.05,100,100,18.17,10.13,100.0,0.8,0.273,-0.043
1759193267571,2025-09-30 08:47:47.571,20.03,30.0,1.0,0.08,0.05,100,100,18.66,10.65,100.0,0.1,0.28,-0.053
1759193272571,2025-09-30 08:47:52.571,22.16,30.0,1.0,0.08,0.05,100,100,17.96,9.97,100.0,-0.14,0.269,-0.039
1759193277571,2025-09-30 08:47:57.571,23.82,30.0,1.0,0.08,0.05,100,100,15.82,7.84,100.0,-0.43,0.237,0.003
1759193282571,2025-09-30 08:48:02.571,23.65,30.0,1.0,0.08,0.05,100,100,14.17,6.18,100.0,-0.33,0.213,0.036
1759193287571,2025-09-30 08:48:07.571,23.9,30.0,1.0,0.08,0.05,100,100,14.35,6.35,100.0,0.03,0.215,0.033
1759193292571,2025-09-30 08:48:12.571,25.14,30.0,1.0,0.08,0.05,100,100,14.1,6.1,100.0,-0.05,0.211,0.038
1759193297571,2025-09-30 08:48:17.571,23.1,30.0,1.0,0.08,0.05,100,100,12.85,4.86,100.0,-0.25,0.193,0.063
1759193302571,2025-09-30 08:48:22.571,25.42,30.0,1.0,0.08,0.05,100,100,14.92,6.9,100.0,0.41,0.224,0.022
1759193307571,2025-09-30 08:48:27.571,27.3,30.0,1.0,0.08,0.05,100,100,12.56,4.58,100.0,-0.46,0.188,0.068
1759193312571,2025-09-30 08:48:32.571,25.93,30.0,1.0,0.08,0.05,100,100,10.68,2.7,100.0,-0.38,0.16,0.106
1759193317571,2025-09-30 08:48:37.571,27.04,30.0,1.0,0.08,0.05,100,100,12.09,4.07,100.0,0.27,0.181,0.079
1759193322571,2025-09-30 08:48:42.571,29.91,30.0,1.0,0.08,0.05,100,100,10.95,2.96,100.0,-0.22,0.164,0.101
1759193327571,2025-09-30 08:48:47.571,30.48,30.0,1.0,0.08,0.05,100,100,8.06,0.09,100.0,-0.57,0.121,0.158
1759193332571,2025-09-30 08:48:52.571,27.63,30.0,1.0,0.08,0.05,100,100,7.33,-0.48,97.62,-0.11,0.11,0.17
1759193337571,2025-09-30 08:48:57.571,29.37,30.0,1.0,0.08,0.05,100,100,10.4,2.37,100.0,0.57,0.156,0.113
1759193342571,2025-09-30 08:49:02.571,28.11,30.0,1.0,0.08,0.05,100,100,8.61,0.63,100.0,-0.35,0.129,0.147
1759193347571,2025-09-30 08:49:07.571,26.4,30.0,1.0,0.08,0.05,100,100,9.91,1.89,100.0,0.25,0.149,0.122
1759193352571,2025-09-30 08:49:12.571,25.37,30.0,1.0,0.08,0.05,100,100,11.62,3.6,100.0,0.34,0.174,0.088
1759193357571,2025-09-30 08:49:17.571,25.51,30.0,1.0,0.08,0.05,100,100,12.64,4.63,100.0,0.2,0.19,0.067
1759193362571,2025-09-30 08:49:22.571,27.17,30.0,1.0,0.08,0.05,100,100,12.49,4.49,100.0,-0.03,0.187,0.07
1759193367571,2025-09-30 08:49:27.571,25.78,30.0,1.0,0.08,0.05,100,100,10.82,2.83,100.0,-0.33,0.162,0.103
1759193372571,2025-09-30 08:49:32.571,26.14,30.0,1.0,0.08,0.05,100,100,12.23,4.22,100.0,0.28,0.183,0.076
1759193377571,2025-09-30 08:49:37.571,26.18,30.0,1.0,0.08,0.05,100,100,11.85,3.86,100.0,-0.07,0.178,0.083
1759193382571,2025-09-30 08:49:42.571,24.2,30.0,1.0,0.08,0.05,100,100,11.82,3.82,100.0,-0.01,0.177,0.084
1759193387571,2025-09-30 08:49:47.571,23.44,30.0,1.0,0.08,0.05,100,100,13.82,5.8,100.0,0.4,0.207,0.044
1759193392571,2025-09-30 08:49:52.571,22.31,30.0,1.0,0.08,0.05,100,100,14.57,6.56,100.0,0.15,0.219,0.029
1759193397571,2025-09-30 08:49:57.571,20.83,30.0,1.0,0.08,0.05,100,100,15.7,7.69,100.0,0.23,0.236,0.006
1759193402571,2025-09-30 08:50:02.571,21.32,30.0,1.0,0.08,0.05,100,100,17.18,9.17,100.0,0.3,0.258,-0.023
1759193407571,2025-09-30 08:50:07.571,21.81,30.0,1.0,0.08,0.05,100,100,16.68,8.68,100.0,-0.1,0.25,-0.014
1759193412571,2025-09-30 08:50:12.571,23.06,30.0,1.0,0.08,0.05,100,100,16.19,8.19,100.0,-0.1,0.243,-0.004
1759193417571,2025-09-30 08:50:17.571,23.67,30.0,1.0,0.08,0.05,100,100,14.92,6.94,100.0,-0.25,0.224,0.021
1759193422571,2025-09-30 08:50:22.571,23.7,30.0,1.0,0.08,0.05,100,100,14.32,6.33,100.0,-0.12,0.215,0.033
1759193427571,2025-09-30 08:50:27.571,24.76,30.0,1.0,0.08,0.05,100,100,14.3,6.3,100.0,-0.01,0.214,0.034
1759193432571,2025-09-30 08:50:32.571,25.91,30.0,1.0,0.08,0.05,100,100,13.23,5.24,100.0,-0.21,0.198,0.055
1759193437571,2025-09-30 08:50:37.571,24.35,30.0,1.0,0.08,0.05,100,100,12.08,4.09,100.0,-0.23,0.181,0.078
1759193442571,2025-09-30 08:50:42.571,22.42,30.0,1.0,0.08,0.05,100,100,13.67,5.65,100.0,0.31,0.205,0.047
1759193447571,2025-09-30 08:50:47.571,23.38,30.0,1.0,0.08,0.05,100,100,15.6,7.58,100.0,0.38,0.234,0.008
1759193452571,2025-09-30 08:50:52.571,23.39,30.0,1.0,0.08,0.05,100,100,14.61,6.62,100.0,-0.19,0.219,0.028
1759193457571,2025-09-30 08:50:57.571,22.7,30.0,1.0,0.08,0.05,100,100,14.61,6.61,100.0,-0.0,0.219,0.028
1759193462571,2025-09-30 08:51:02.571,19.88,30.0,1.0,0.08,0.05,100,100,15.3,7.3,100.0,0.14,0.23,0.014
1759193467571,2025-09-30 08:51:07.571,17.61,30.0,1.0,0.08,0.05,100,100,18.15,10.12,100.0,0.56,0.272,-0.042
1759193472571,2025-09-30 08:51:12.571,20.41,30.0,1.0,0.08,0.05,100,100,20.42,12.39,100.0,0.45,0.306,-0.088
1759193477571,2025-09-30 08:51:17.571,18.73,30.0,1.0,0.08,0.05,100,100,17.56,9.59,100.0,-0.56,0.263,-0.032
1759193482571,2025-09-30 08:51:22.571,18.8,30.0,1.0,0.08,0.05,100,100,19.29,11.27,100.0,0.34,0.289,-0.065
1759193487571,2025-09-30 08:51:27.571,19.43,30.0,1.0,0.08,0.05,100,100,19.2,11.2,100.0,-0.01,0.288,-0.064
1759193492571,2025-09-30 08:51:32.571,18.75,30.0,1.0,0.08,0.05,100,100,18.57,10.57,100.0,-0.12,0.279,-0.051
1759193497571,2025-09-30 08:51:37.571,18.19,30.0,1.0,0.08,0.05,100,100,19.25,11.25,100.0,0.13,0.289,-0.065
1759193502571,2025-09-30 08:51:42.571,19.36,30.0,1.0,0.08,0.05,100,100,19.82,11.81,100.0,0.11,0.297,-0.076
1759193507571,2025-09-30 08:51:47.571,20.73,30.0,1.0,0.08,0.05,100,100,18.63,10.64,100.0,-0.23,0.279,-0.053
1759193512571,2025-09-30 08:51:52.571,20.61,30.0,1.0,0.08,0.05,100,100,17.26,9.27,100.0,-0.27,0.259,-0.025
1759193517571,2025-09-30 08:51:57.571,19.08,30.0,1.0,0.08,0.05,100,100,17.39,9.39,100.0,0.02,0.261,-0.028
1759193522571,2025-09-30 08:52:02.571,20.63,30.0,1.0,0.08,0.05,100,100,18.94,10.92,100.0,0.31,0.284,-0.058
1759193527571,2025-09-30 08:52:07.571,23.25,30.0,1.0,0.08,0.05,100,100,17.36,9.37,100.0,-0.31,0.26,-0.027
1759193532571,2025-09-30 08:52:12.571,23.83,30.0,1.0,0.08,0.05,100,100,14.73,6.75,100.0,-0.52,0.221,0.025
1759193537571,2025-09-30 08:52:17.571,25.31,30.0,1.0,0.08,0.05,100,100,14.16,6.17,100.0,-0.12,0.212,0.037
1759193542571,2025-09-30 08:52:22.571,26.69,30.0,1.0,0.08,0.05,100,100,12.68,4.69,100.0,-0.29,0.19,0.066
1759193547571,2025-09-30 08:52:27.571,25.33,30.0,1.0,0.08,0.05,100,100,11.3,3.31,100.0,-0.28,0.169,0.094
1759193552571,2025-09-30 08:52:32.571,26.21,30.0,1.0,0.08,0.05,100,100,12.68,4.67,100.0,0.27,0.19,0.067
1759193557571,2025-09-30 08:52:37.571,26.84,30.0,1.0,0.08,0.05,100,100,11.79,3.79,100.0,-0.17,0.177,0.084
1759193562571,2025-09-30 08:52:42.571,29.73,30.0,1.0,0.08,0.05,100,100,11.15,3.16,100.0,-0.13,0.167,0.097
1759193567571,2025-09-30 08:52:47.571,27.94,30.0,1.0,0.08,0.05,100,100,8.24,0.27,100.0,-0.58,0.124,0.155
1759193572571,2025-09-30 08:52:52.571,27.08,30.0,1.0,0.08,0.05,100,100,10.08,2.06,100.0,0.36,0.151,0.119
1759193577571,2025-09-30 08:52:57.571,27.9,30.0,1.0,0.08,0.05,100,100,10.93,2.92,100.0,0.17,0.164,0.102
1759193582571,2025-09-30 08:53:02.571,32.25,30.0,1.0,0.08,0.05,100,100,10.1,2.1,100.0,-0.16,0.151,0.118
1759193587571,2025-09-30 08:53:07.571,31.29,30.0,1.0,0.08,0.05,100,100,4.81,-2.25,88.75,-0.87,0.072,0.205
1759193592571,2025-09-30 08:53:12.571,29.14,30.0,1.0,0.08,0.05,100,100,5.3,-1.29,82.27,0.19,0.079,0.186
1759193597571,2025-09-30 08:53:17.571,29.76,30.0,1.0,0.08,0.05,100,100,7.8,0.86,86.55,0.43,0.117,0.143
1759193602571,2025-09-30 08:53:22.571,28.7,30.0,1.0,0.08,0.05,100,100,7.25,0.24,87.73,-0.12,0.109,0.155
1759193607571,2025-09-30 08:53:27.571,26.77,30.0,1.0,0.08,0.05,100,100,8.85,1.3,94.25,0.21,0.133,0.134
1759193612571,2025-09-30 08:53:32.571,26.84,30.0,1.0,0.08,0.05,100,100,11.25,3.23,100.0,0.38,0.169,0.095
1759193617571,2025-09-30 08:53:37.571,25.0,30.0,1.0,0.08,0.05,100,100,11.16,3.16,100.0,-0.01,0.167,0.097
1759193622571,2025-09-30 08:53:42.571,24.52,30.0,1.0,0.08,0.05,100,100,13.01,5.0,100.0,0.37,0.195,0.06
1759193627571,2025-09-30 08:53:47.571,24.89,30.0,1.0,0.08,0.05,100,100,13.48,5.48,100.0,0.1,0.202,0.05
1759193632571,2025-09-30 08:53:52.571,27.59,30.0,1.0,0.08,0.05,100,100,13.11,5.11,100.0,-0.07,0.197,0.058
1759193637571,2025-09-30 08:53:57.571,27.73,30.0,1.0,0.08,0.05,100,100,10.38,2.41,100.0,-0.54,0.156,0.112
1759193642571,2025-09-30 08:54:02.571,28.0,30.0,1.0,0.08,0.05,100,100,10.27,2.27,100.0,-0.03,0.154,0.115
1759193647571,2025-09-30 08:54:07.571,24.58,30.0,1.0,0.08,0.05,100,100,10.0,2.0,100.0,-0.05,0.15,0.12
1759193652571,2025-09-30 08:54:12.571,23.22,30.0,1.0,0.08,0.05,100,100,13.46,5.42,100.0,0.68,0.202,0.052
1759193657571,2025-09-30 08:54:17.571,27.22,30.0,1.0,0.08,0.05,100,100,14.79,6.78,100.0,0.27,0.222,0.024
1759193662571,2025-09-30 08:54:22.571,27.24,30.0,1.0,0.08,0.05,100,100,10.74,2.78,100.0,-0.8,0.161,0.104
1759193667571,2025-09-30 08:54:27.571,26.29,30.0,1.0,0.08,0.05,100,100,10.76,2.76,100.0,-0.0,0.161,0.105
1759193672571,2025-09-30 08:54:32.571,25.93,30.0,1.0,0.08,0.05,100,100,11.72,3.71,100.0,0.19,0.176,0.086
1759193677571,2025-09-30 08:54:37.571,26.52,30.0,1.0,0.08,0.05,100,100,12.08,4.07,100.0,0.07,0.181,0.079
1759193682571,2025-09-30 08:54:42.571,24.46,30.0,1.0,0.08,0.05,100,100,11.47,3.48,100.0,-0.12,0.172,0.09
1759193687571,2025-09-30 08:54:47.571,25.69,30.0,1.0,0.08,0.05,100,100,13.56,5.54,100.0,0.41,0.203,0.049
1759193692571,2025-09-30 08:54:52.571,24.63,30.0,1.0,0.08,0.05,100,100,12.3,4.31,100.0,-0.25,0.184,0.074
1759193697571,2025-09-30 08:54:57.571,25.62,30.0,1.0,0.08,0.05,100,100,13.38,5.37,100.0,0.21,0.201,0.053
1759193702571,2025-09-30 08:55:02.571,23.9,30.0,1.0,0.08,0.05,100,100,12.37,4.38,100.0,-0.2,0.186,0.072
1759193707571,2025-09-30 08:55:07.571,24.09,30.0,1.0,0.08,0.05,100,100,14.12,6.1,100.0,0.34,0.212,0.038
1759193712571,2025-09-30 08:55:12.571,21.69,30.0,1.0,0.08,0.05,100,100,13.91,5.91,100.0,-0.04,0.209,0.042
1759193717571,2025-09-30 08:55:17.571,22.11,30.0,1.0,0.08,0.05,100,100,16.33,8.31,100.0,0.48,0.245,-0.006
1759193722571,2025-09-30 08:55:22.571,21.69,30.0,1.0,0.08,0.05,100,100,15.89,7.89,100.0,-0.08,0.238,0.002
1759193727571,2025-09-30 08:55:27.571,22.16,30.0,1.0,0.08,0.05,100,100,16.31,8.31,100.0,0.08,0.245,-0.006
1759193732571,2025-09-30 08:55:32.571,22.77,30.0,1.0,0.08,0.05,100,100,15.84,7.84,100.0,-0.09,0.238,0.003
1759193737571,2025-09-30 08:55:37.571,25.85,30.0,1.0,0.08,0.05,100,100,15.23,7.23,100.0,-0.12,0.228,0.015
1759193742571,2025-09-30 08:55:42.571,24.41,30.0,1.0,0.08,0.05,100,100,12.12,4.15,100.0,-0.62,0.182,0.077
1759193747571,2025-09-30 08:55:47.571,25.29,30.0,1.0,0.08,0.05,100,100,13.6,5.59,100.0,0.29,0.204,0.048
1759193752571,2025-09-30 08:55:52.571,24.82,30.0,1.0,0.08,0.05,100,100,12.7,4.71,100.0,-0.18,0.191,0.066
1759193757571,2025-09-30 08:55:57.571,25.9,30.0,1.0,0.08,0.05,100,100,13.18,5.18,100.0,0.09,0.198,0.056
1759193762571,2025-09-30 08:56:02.571,26.2,30.0,1.0,0.08,0.05,100,100,12.09,4.1,100.0,-0.22,0.181,0.078
1759193767571,2025-09-30 08:56:07.571,26.48,30.0,1.0,0.08,0.05,100,100,11.8,3.8,100.0,-0.06,0.177,0.084
1759193772571,2025-09-30 08:56:12.571,29.88,30.0,1.0,0.08,0.05,100,100,11.52,3.52,100.0,-0.06,0.173,0.09
1759193777571,2025-09-30 08:56:17.571,31.77,30.0,1.0,0.08,0.05,100,100,8.08,0.12,100.0,-0.68,0.121,0.158
1759193782571,2025-09-30 08:56:22.571,31.5,30.0,1.0,0.08,0.05,100,100,5.51,-1.77,91.17,-0.38,0.083,0.195
1759193787571,2025-09-30 08:56:27.571,33.06,30.0,1.0,0.08,0.05,100,100,5.19,-1.5,83.65,0.05,0.078,0.19
1759193792571,2025-09-30 08:56:32.571,34.91,30.0,1.0,0.08,0.05,100,100,2.39,-3.06,68.34,-0.31,0.036,0.221
1759193797571,2025-09-30 08:56:37.571,33.33,30.0,1.0,0.08,0.05,100,100,-1.42,-4.91,43.8,-0.37,0.0,0.258
1759193802571,2025-09-30 08:56:42.571,33.66,30.0,1.0,0.08,0.05,100,100,-1.14,-3.33,27.16,0.32,0.0,0.227
1759193807571,2025-09-30 08:56:47.571,35.43,30.0,1.0,0.08,0.05,100,100,-2.96,-3.66,8.84,-0.07,0.0,0.233
1759193812571,2025-09-30 08:56:52.571,33.99,30.0,1.0,0.08,0.05,100,100,-6.91,-5.43,-18.31,-0.35,0.0,0.269
1759193817571,2025-09-30 08:56:57.571,34.11,30.0,1.0,0.08,0.05,100,100,-7.03,-3.99,-38.25,0.29,0.0,0.24
1759193822571,2025-09-30 08:57:02.571,34.05,30.0,1.0,0.08,0.05,100,100,-8.81,-4.11,-58.79,-0.02,0.0,0.242
1759193827571,2025-09-30 08:57:07.571,34.3,30.0,1.0,0.08,0.05,100,100,-10.38,-4.05,-79.07,0.01,0.0,0.241
1759193832571,2025-09-30 08:57:12.571,36.28,30.0,1.0,0.08,0.05,100,100,-12.3,-4.3,-100.0,-0.05,0.0,0.246
1759193837571,2025-09-30 08:57:17.571,36.83,30.0,1.0,0.08,0.05,100,100,-14.3,-6.28,-100.0,-0.4,0.0,0.286
1759193842571,2025-09-30 08:57:22.571,35.33,30.0,1.0,0.08,0.05,100,100,-14.84,-6.83,-100.0,-0.11,0.0,0.297
1759193847571,2025-09-30 08:57:27.571,37.08,30.0,1.0,0.08,0.05,100,100,-13.31,-5.33,-100.0,0.3,0.0,0.267
1759193852571,2025-09-30 08:57:32.571,34.55,30.0,1.0,0.08,0.05,100,100,-15.1,-7.08,-100.0,-0.35,0.0,0.302
1759193857571,2025-09-30 08:57:37.571,34.06,30.0,1.0,0.08,0.05,100,100,-12.52,-4.55,-100.0,0.51,0.0,0.251
1759193862571,2025-09-30 08:57:42.571,36.11,30.0,1.0,0.08,0.05,100,100,-12.05,-4.06,-100.0,0.1,0.0,0.241
1759193867571,2025-09-30 08:57:47.571,36.53,30.0,1.0,0.08,0.05,100,100,-14.13,-6.11,-100.0,-0.41,0.0,0.282
1759193872571,2025-09-30 08:57:52.571,37.22,30.0,1.0,0.08,0.05,100,100,-14.54,-6.53,-100.0,-0.08,0.0,0.291
1759193877571,2025-09-30 08:57:57.571,36.56,30.0,1.0,0.08,0.05,100,100,-15.22,-7.22,-100.0,-0.14,0.0,0.304
1759193882571,2025-09-30 08:58:02.571,38.3,30.0,1.0,0.08,0.05,100,100,-14.55,-6.56,-100.0,0.13,0.0,0.291
1759193887571,2025-09-30 08:58:07.571,38.34,30.0,1.0,0.08,0.05,100,100,-16.32,-8.3,-100.0,-0.35,0.0,0.326
1759193892571,2025-09-30 08:58:12.571,38.94,30.0,1.0,0.08,0.05,100,100,-16.34,-8.34,-100.0,-0.01,0.0,0.327
1759193897571,2025-09-30 08:58:17.571,34.76,30.0,1.0,0.08,0.05,100,100,-16.94,-8.94,-100.0,-0.12,0.0,0.339
1759193902571,2025-09-30 08:58:22.571,34.37,30.0,1.0,0.08,0.05,100,100,-12.72,-4.76,-100.0,0.83,0.0,0.255
1759193907571,2025-09-30 08:58:27.571,31.57,30.0,1.0,0.08,0.05,100,100,-12.37,-4.37,-100.0,0.08,0.0,0.247
1759193912571,2025-09-30 08:58:32.571,34.36,30.0,1.0,0.08,0.05,100,100,-9.55,-1.57,-100.0,0.56,0.0,0.191
1759193917571,2025-09-30 08:58:37.571,35.45,30.0,1.0,0.08,0.05,100,100,-12.39,-4.36,-100.0,-0.56,0.0,0.247
1759193922571,2025-09-30 08:58:42.571,34.67,30.0,1.0,0.08,0.05,100,100,-13.46,-5.45,-100.0,-0.22,0.0,0.269
1759193927571,2025-09-30 08:58:47.571,37.22,30.0,1.0,0.08,0.05,100,100,-12.66,-4.67,-100.0,0.16,0.0,0.253
1759193932571,2025-09-30 08:58:52.571,36.34,30.0,1.0,0.08,0.05,100,100,-15.25,-7.22,-100.0,-0.51,0.0,0.304
1759193937571,2025-09-30 08:58:57.571,37.16,30.0,1.0,0.08,0.05,100,100,-14.33,-6.34,-100.0,0.18,0.0,0.287
1759193942571,2025-09-30 08:59:02.571,35.96,30.0,1.0,0.08,0.05,100,100,-15.17,-7.16,-100.0,-0.16,0.0,0.303
1759193947571,2025-09-30 08:59:07.571,34.27,30.0,1.0,0.08,0.05,100,100,-13.95,-5.96,-100.0,0.24,0.0,0.279
1759193952571,2025-09-30 08:59:12.571,32.05,30.0,1.0,0.08,0.05,100,100,-12.26,-4.27,-100.0,0.34,0.0,0.245
1759193957571,2025-09-30 08:59:17.571,34.64,30.0,1.0,0.08,0.05,100,100,-10.03,-2.05,-100.0,0.44,0.0,0.201
1759193962571,2025-09-30 08:59:22.571,32.45,30.0,1.0,0.08,0.05,100,100,-12.67,-4.64,-100.0,-0.52,0.0,0.253
1759193967571,2025-09-30 08:59:27.571,33.3,30.0,1.0,0.08,0.05,100,100,-10.43,-2.45,-100.0,0.44,0.0,0.209
1759193972571,2025-09-30 08:59:32.571,31.44,30.0,1.0,0.08,0.05,100,100,-11.3,-3.3,-100.0,-0.17,0.0,0.226
1759193977571,2025-09-30 08:59:37.571,31.48,30.0,1.0,0.08,0.05,100,100,-9.42,-1.44,-100.0,0.37,0.0,0.189
1759193982571,2025-09-30 08:59:42.571,30.49,30.0,1.0,0.08,0.05,100,100,-9.48,-1.48,-100.0,-0.01,0.0,0.19
1759193987571,2025-09-30 08:59:47.571,31.91,30.0,1.0,0.08,0.05,100,100,-8.48,-0.49,-100.0,0.2,0.0,0.17
1759193992571,2025-09-30 08:59:52.571,31.25,30.0,1.0,0.08,0.05,100,100,-9.92,-1.91,-100.0,-0.28,0.0,0.198
1759193997571,2025-09-30 08:59:57.571,31.11,30.0,1.0,0.08,0.05,100,100,-9.24,-1.25,-100.0,0.13,0.0,0.185
1759194002571,2025-09-30 09:00:02.571,30.93,30.0,1.0,0.08,0.05,100,100,-9.11,-1.11,-100.0,0.03,0.0,0.182
1759194007571,2025-09-30 09:00:07.571,28.72,30.0,1.0,0.08,0.05,100,100,-8.93,-0.93,-100.0,0.04,0.0,0.179
1759194012571,2025-09-30 09:00:12.571,30.15,30.0,1.0,0.08,0.05,100,100,-6.19,1.28,-93.62,0.44,0.0,0.134
1759194017571,2025-09-30 09:00:17.571,29.1,30.0,1.0,0.08,0.05,100,100,-7.72,-0.15,-94.38,-0.29,0.0,0.163
1759194022571,2025-09-30 09:00:22.571,27.8,30.0,1.0,0.08,0.05,100,100,-6.28,0.9,-89.89,0.21,0.0,0.142
1759194027571,2025-09-30 09:00:27.571,27.63,30.0,1.0,0.08,0.05,100,100,-4.1,2.2,-78.92,0.26,0.0,0.116
1759194032571,2025-09-30 09:00:32.571,28.12,30.0,1.0,0.08,0.05,100,100,-3.0,2.37,-67.09,0.03,0.0,0.113
1759194037571,2025-09-30 09:00:37.571,28.12,30.0,1.0,0.08,0.05,100,100,-2.74,1.88,-57.69,-0.1,0.0,0.122
1759194042571,2025-09-30 09:00:42.571,28.59,30.0,1.0,0.08,0.05,100,100,-1.98,1.88,-48.29,-0.0,0.0,0.122
1759194047571,2025-09-30 09:00:47.571,28.92,30.0,1.0,0.08,0.05,100,100,-1.89,1.41,-41.21,-0.09,0.0,0.132
